FIPS,NAME,QNAME,STATE,Geo_SUMLEV,Geo_LOGRECNO,REGION,DIVISION,STATEFIPS,Geo_CBSA,CBSA_Sizecode,CSA,Geo_AREALAND,Geo_AREAWATR,HousUnit,Geo_INTPTLAT,Geo_INTPTLON,Geo_LSADC,Geo_PARTFLAG,Geo_STATENS,Geo_CSASC,Geo_MEMI,TotPop,White,Black,AIAN,Asian,NHPI,Latinx,NatB,FB
110700,"Albertville, AL Micro Area","Albertville, Alabama",AL,320,287899,3,6,1,10700,17,999,1465522757,148503356,40342,34.3257251,-86.2963167,M2,W,1779775,0,2,93019,78060,1389,570,475,63,11238,85660,7410
110760,"Alexander City, AL Micro Area","Alexander City, Alabama",AL,320,287902,3,6,1,10760,17,388,3541671132,168755442,28589,32.8857566,-85.9645484,M2,W,1779775,19,2,53155,36442,14606,159,211,2,1272,51875,964
111500,"Anniston-Oxford, AL Metro Area","Anniston-Oxford, Alabama",AL,320,287906,3,6,1,11500,18,999,1569189995,16624267,53289,33.7277819,-85.8250917,M1,W,1779775,0,1,118572,87285,24177,480,830,94,3893,115015,2819
112220,"Auburn-Opelika, AL Metro Area","Auburn-Opelika, Alabama",AL,320,287910,3,6,1,12220,18,194,1573510728,21530362,62391,32.6014173,-85.3419744,M1,W,1779775,19,1,140247,97900,31674,397,3615,66,4571,134061,6877
113820,"Birmingham-Hoover, AL Metro Area","Birmingham-Hoover, Alabama",AL,320,287914,3,6,1,13820,21,142,13673875552,233771784,500025,33.5022591,-86.7988209,M1,W,1779775,21,1,1128047,733656,317019,2857,13748,319,48530,1080703,47390
117980,"Columbus, GA-AL Metro Area (part)","Columbus, Alabama",AL,320,287924,3,6,1,17980,19,194,1660545751,15673340,24595,32.3758605,-85.0882693,M1,P,1779775,19,1,52947,27591,21926,189,223,112,1946,53081,857
118980,"Cullman, AL Micro Area","Cullman, Alabama",AL,320,287926,3,6,1,18980,17,142,1903228333,52266921,37054,34.1526891,-86.8387271,M2,W,1779775,21,2,80406,74568,821,397,339,18,3454,78112,2291
119300,"Daphne-Fairhope-Foley, AL Micro Area","Daphne-Fairhope-Foley, Alabama",AL,320,287929,3,6,1,19300,18,380,4117521611,1133190229,104061,30.5855436,-87.7531138,M2,W,1779775,20,2,182265,152200,16966,1146,1340,79,7992,176391,6835
119460,"Decatur, AL Metro Area","Decatur, Alabama",AL,320,287935,3,6,1,19460,18,290,3289322887,119753325,66422,34.5232515,-87.047002,M1,W,1779775,20,1,153829,119005,17976,2856,706,74,9730,146675,6803
120020,"Dothan, AL Metro Area","Dothan, Alabama",AL,320,287939,3,6,1,20020,18,222,4444374403,33492066,66897,31.2180498,-85.4776702,M1,W,1779775,18,1,145639,104154,33476,644,915,53,4304,142116,3387
121460,"Enterprise-Ozark, AL Micro Area","Enterprise-Ozark, Alabama",AL,320,287944,3,6,1,21460,18,222,3211899943,7961187,45007,31.3772803,-85.7638189,M2,W,1779775,18,2,100199,71839,17803,939,1156,93,6001,95779,4316
121640,"Eufaula, AL-GA Micro Area (part)","Eufaula, Alabama",AL,320,287949,3,6,1,21640,16,999,2291818968,50864716,11829,31.8333472,-85.3245749,M2,P,1779775,0,2,27457,12837,12820,60,107,24,1387,26691,778
122520,"Florence-Muscle Shoals, AL Metro Area","Florence-Muscle Shoals, Alabama",AL,320,287952,3,6,1,22520,18,999,3264205264,214458292,69549,34.8037702,-87.6583136,M1,W,1779775,0,1,147137,122562,17892,585,899,37,3175,144155,2824
122840,"Fort Payne, AL Micro Area","Fort Payne, Alabama",AL,320,287957,3,6,1,22840,17,999,2012662359,4123588,31109,34.4642313,-85.802238,M2,W,1779775,0,2,71109,57997,1029,865,166,35,9690,65715,5234
123460,"Gadsden, AL Metro Area","Gadsden, Alabama",AL,320,287960,3,6,1,23460,18,999,1385618994,35322991,47454,34.0176717,-86.0307956,M1,W,1779775,0,1,104430,82789,15716,372,657,30,3447,102158,2159
126620,"Huntsville, AL Metro Area","Huntsville, Alabama",AL,320,287963,3,6,1,26620,19,290,3526344855,151153209,181424,34.7396839,-86.6636554,M1,W,1779775,20,1,417593,286557,89867,2822,9078,347,19995,396422,21552
133660,"Mobile, AL Metro Area","Mobile, Alabama",AL,320,287967,3,6,1,33660,19,380,3184223082,1073750500,178196,30.7323109,-88.1574839,M1,W,1779775,20,1,412992,243904,142272,3541,7507,157,9936,399032,13265
133860,"Montgomery, AL Metro Area","Montgomery, Alabama",AL,320,287970,3,6,1,33860,19,388,7026840296,189933054,161573,32.418301,-86.3284761,M1,W,1779775,19,1,374536,192543,158620,1031,5787,156,11840,362121,12479
142460,"Scottsboro, AL Micro Area","Scottsboro, Alabama",AL,320,287976,3,6,1,42460,17,999,2791664869,126657194,24786,34.7521076,-85.9502154,M2,W,1779775,0,2,53227,47937,1771,680,165,29,1339,52173,1106
142820,"Selma, AL Micro Area","Selma, Alabama",AL,320,287979,3,6,1,42820,16,999,2534807386,39134826,20208,32.3834435,-87.064647,M2,W,1779775,0,2,43820,12676,30314,78,144,6,309,43223,349
145180,"Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, Alabama",AL,320,287982,3,6,1,45180,17,999,1908239516,60944144,37088,33.3692774,-86.1758045,M2,W,1779775,0,2,82291,53079,25953,230,329,6,1671,81183,1011
145980,"Troy, AL Micro Area","Troy, Alabama",AL,320,287986,3,6,1,45980,16,999,1740715643,2362806,15267,31.7938916,-85.9418,M2,W,1779775,0,2,32899,18887,11990,185,645,6,730,31334,1416
146220,"Tuscaloosa, AL Metro Area","Tuscaloosa, Alabama",AL,320,287989,3,6,1,46220,18,999,6767139886,142152771,97534,33.1306962,-87.5733191,M1,W,1779775,0,1,219461,134386,74015,489,2343,77,6158,212268,6803
146260,"Tuskegee, AL Micro Area","Tuskegee, Alabama",AL,320,287994,3,6,1,46260,15,194,1577005015,11194263,10259,32.4249887,-85.7305172,M2,W,1779775,19,2,21452,3267,17631,28,76,2,232,21034,180
146740,"Valley, AL Micro Area","Valley, Alabama",AL,320,287997,3,6,1,46740,16,122,1545009282,17048142,17004,32.8684282,-85.299421,M2,W,1779775,23,2,34215,19893,13206,57,166,7,536,33826,402
511660,"Arkadelphia, AR Micro Area","Arkadelphia, Arkansas",AR,320,223547,3,7,5,11660,15,999,2243121932,43395997,10385,34.0775168,-93.1645751,M2,W,68085,0,2,22995,16177,5366,84,120,5,926,22587,463
512900,"Batesville, AR Micro Area","Batesville, Arkansas",AR,320,223550,3,7,5,12900,16,999,1978628920,19593957,16187,35.7577189,-91.5859431,M2,W,68085,0,2,36647,32914,709,142,276,19,2139,35293,1279
514180,"Blytheville, AR Micro Area","Blytheville, Arkansas",AR,320,223553,3,7,5,14180,16,999,2332475973,49826380,20459,35.8034002,-90.0261708,M2,W,68085,0,2,46480,28106,15761,120,229,1,1695,45465,923
515780,"Camden, AR Micro Area","Camden, Arkansas",AR,320,223556,3,7,5,15780,16,999,3525917076,27976624,16018,33.5776061,-92.7389798,M2,W,68085,0,2,31488,18645,11624,90,106,4,560,31087,180
520980,"El Dorado, AR Micro Area","El Dorado, Arkansas",AR,320,223560,3,7,5,20980,16,999,2691552718,41401571,19653,33.2088182,-92.6216016,M2,W,68085,0,2,41639,25722,13674,127,196,11,1460,40666,928
522220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area (part)","Fayetteville-Springdale-Rogers, Arkansas",AR,320,223563,3,7,5,22220,19,999,6795037746,129025700,188373,36.1767684,-94.1698869,M1,P,68085,0,1,440121,334602,8502,5765,10698,4745,66500,395220,46539
522620,"Forrest City, AR Micro Area","Forrest City, Arkansas",AR,320,223571,3,7,5,22620,16,999,1644048592,20050191,10903,35.0197037,-90.7241298,M2,W,68085,0,2,28258,11973,14565,127,133,9,1149,27493,596
522900,"Fort Smith, AR-OK Metro Area (part)","Fort Smith, Arkansas",AR,320,223574,3,7,5,22900,19,999,4490682782,93713656,88787,35.3985354,-94.2180254,M1,P,68085,0,1,205817,162352,8668,3700,6075,112,19576,191354,14221
525460,"Harrison, AR Micro Area","Harrison, Arkansas",AR,320,223579,3,7,5,25460,16,999,3654802244,35976249,21491,36.1724012,-93.1195248,M2,W,68085,0,2,45233,43033,69,331,175,22,815,44769,549
525760,"Helena-West Helena, AR Micro Area","Helena-West Helena, Arkansas",AR,320,223583,3,7,5,25760,15,999,1801758335,82056090,10126,34.4796386,-90.7560804,M2,W,68085,0,2,21757,7535,13652,39,64,1,287,21530,116
526260,"Hope, AR Micro Area","Hope, Arkansas",AR,320,223586,3,7,5,26260,16,999,3484457405,42630194,14982,33.7098721,-93.5380856,M2,W,68085,0,2,31606,18631,9381,105,105,18,2933,30086,1465
526300,"Hot Springs, AR Metro Area","Hot Springs, Arkansas",AR,320,223590,3,7,5,26300,17,999,1755444878,147213948,50548,34.5390611,-93.0788764,M1,W,68085,0,1,96024,80621,7552,532,689,40,4622,92424,3825
527860,"Jonesboro, AR Metro Area","Jonesboro, Arkansas",AR,320,223593,3,7,5,27860,18,308,3795873677,27685268,51438,35.7302747,-90.611669,M1,W,68085,18,1,121026,98641,14328,339,1113,27,4820,117820,3395
530780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock-North Little Rock-Conway, Arkansas",AR,320,223597,3,7,5,30780,20,340,10580594243,293548331,306882,34.7765123,-92.3571332,M1,W,68085,20,1,699757,487009,154322,2836,10201,237,33575,672555,28397
531620,"Magnolia, AR Micro Area","Magnolia, Arkansas",AR,320,223607,3,7,5,31620,15,999,1984066985,1813507,11596,33.2533805,-93.2274606,M2,W,68085,0,2,24552,14545,9006,62,171,3,533,23956,688
532820,"Memphis, TN-MS-AR Metro Area (part)","Memphis, Arkansas",AR,320,223610,3,7,5,32820,21,999,1579271661,68938875,21489,35.197115,-90.2707931,M1,P,68085,0,1,50902,23028,25953,120,301,6,1014,49943,675
534260,"Mountain Home, AR Micro Area","Mountain Home, Arkansas",AR,320,223612,3,7,5,34260,16,999,1435587546,83997217,22580,36.314188,-92.3582849,M2,W,68085,0,2,41513,39837,59,217,163,16,688,40646,741
537500,"Paragould, AR Micro Area","Paragould, Arkansas",AR,320,223615,3,7,5,37500,16,308,1496233476,4826525,17892,36.0938532,-90.5167373,M2,W,68085,18,2,42090,40166,232,194,107,7,901,41765,459
538220,"Pine Bluff, AR Metro Area","Pine Bluff, Arkansas",AR,320,223618,3,7,5,38220,18,340,5257793851,141579093,41930,34.1790161,-91.9733755,M1,W,68085,20,1,100258,48740,47749,259,625,11,1816,98560,1128
540780,"Russellville, AR Micro Area","Russellville, Arkansas",AR,320,223623,3,7,5,40780,17,999,4513137726,96087269,35303,35.2295797,-93.1857267,M2,W,68085,0,2,83939,70687,2036,524,875,20,8398,79164,4722
542620,"Searcy, AR Micro Area","Searcy, Arkansas",AR,320,223627,3,7,5,42620,17,340,2680832626,18311035,32488,35.248364,-91.7315804,M2,W,68085,20,2,77076,69026,3033,425,411,30,2879,75321,1686
545500,"Texarkana, TX-Texarkana, AR Metro Area (part)","Texarkana, Arkansas",AR,320,223630,3,7,5,45500,18,999,1620239736,31263840,19281,33.3865227,-93.9582655,M1,P,68085,0,1,43462,30691,10589,280,196,17,1038,42852,597
1020100,"Dover, DE Metro Area","Dover, Delaware",DE,320,28905,3,5,10,20100,18,999,1518196116,549470508,65338,39.1106898,-75.5549796,M1,W,1779781,0,1,162310,105891,37812,916,3266,74,9346,154784,8001
1037980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part)","Philadelphia-Camden-Wilmington, Delaware",DE,320,28908,3,5,10,37980,23,428,1104074798,175385759,217511,39.6837795,-75.6182952,M1,P,1779781,23,1,538479,331836,124426,984,23132,102,46921,485718,53947
1042580,"Seaford, DE Micro Area","Seaford, Delaware",DE,320,28913,3,5,10,42580,18,999,2424432871,674204700,123036,38.651248,-75.3242222,M2,W,1779781,0,2,197145,149025,24544,924,1910,62,16954,184724,12957
1147900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part)","Washington-Arlington-Alexandria, District of Columbia",DC,320,8636,3,5,11,47900,23,548,158114680,18884970,296719,38.9100109,-77.0136727,M1,P,1702382,23,1,601723,209464,301053,1322,20818,216,54749,523711,82048
1211580,"Arcadia, FL Micro Area","Arcadia, Florida",FL,320,567754,3,5,12,11580,16,999,1649975818,6274597,14590,27.1976661,-81.8615685,M2,W,294478,0,2,34862,19549,4338,62,169,4,10425,28502,6126
1215980,"Cape Coral-Fort Myers, FL Metro Area","Cape Coral-Fort Myers, Florida",FL,320,567757,3,5,12,15980,20,999,2031879249,1108380339,371099,26.5932702,-81.8531102,M1,W,294478,0,1,618754,439048,47751,1292,8252,197,113308,530266,93889
1217500,"Clewiston, FL Micro Area","Clewiston, Florida",FL,320,567761,3,5,12,17500,16,999,2985609243,96465484,14564,26.6754952,-81.1959186,M2,W,294478,0,2,39140,13650,5057,580,275,11,19243,29349,9320
1218880,"Crestview-Fort Walton Beach-Destin, FL Metro Area","Crestview-Fort Walton Beach-Destin, Florida",FL,320,567764,3,5,12,18880,18,999,2409328778,393241055,92407,30.5959941,-86.5661045,M1,W,294478,0,1,180822,139500,16333,895,5189,330,12296,170333,13067
1219660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona-Daytona Beach-Ormond Beach, Florida",FL,320,567769,3,5,12,19660,19,422,2851658690,858331481,254226,29.0539489,-81.112989,M1,W,294478,22,1,494593,372982,49548,1356,7368,166,55217,460161,35420
1223540,"Gainesville, FL Metro Area","Gainesville, Florida",FL,320,567774,3,5,12,23540,19,999,3171950085,257316189,120073,29.6812536,-82.4356969,M1,W,294478,0,1,264275,172348,50304,666,13157,123,21597,238159,26694
1226140,"Homosassa Springs, FL Micro Area","Homosassa Springs, Florida",FL,320,567778,3,5,12,26140,18,999,1506586255,496236304,78026,28.889406,-82.4695203,M2,W,294478,0,2,141236,126549,3767,418,1979,33,6584,133638,7167
1227260,"Jacksonville, FL Metro Area","Jacksonville, Florida",FL,320,567781,3,5,12,27260,21,999,8290752876,1288104361,598490,30.2266805,-81.6729998,M1,W,294478,0,1,1345596,885040,286768,4327,45412,1058,92879,1242250,106880
1228580,"Key West, FL Micro Area","Key West, Florida",FL,320,567788,3,5,12,28580,17,999,2546689189,7133453992,52764,24.7786501,-81.2288977,M2,W,294478,0,2,73090,52089,3851,247,782,60,15071,60251,13224
1229380,"Lake City, FL Micro Area","Lake City, Florida",FL,320,567791,3,5,12,29380,17,999,2065707648,9722658,28636,30.1698685,-82.6483576,M2,W,294478,0,2,67531,50475,11663,316,611,36,3276,65106,2440
1229460,"Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, Florida",FL,320,567794,3,5,12,29460,20,999,4656375819,550925774,281214,27.9989517,-81.7559146,M1,W,294478,0,1,602095,388769,85336,1658,9567,238,106532,541056,63506
1233100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami-Fort Lauderdale-Pompano Beach, Florida",FL,320,567798,3,5,12,33100,23,999,13150053279,2744844862,2464417,26.0806921,-80.2515425,M1,W,294478,0,1,5564635,1937939,1096536,7579,122082,1741,2312929,3462283,2136014
1234940,"Naples-Marco Island, FL Metro Area","Naples-Marco Island, Florida",FL,320,567819,3,5,12,34940,19,999,5175636190,794325489,197298,26.1567638,-81.6475733,M1,W,294478,0,1,321520,211156,19898,609,3390,72,83177,248908,74640
1235840,"North Port-Bradenton-Sarasota, FL Metro Area","North Port-Bradenton-Sarasota, Florida",FL,320,567823,3,5,12,35840,20,494,3363872943,826785936,401103,27.3076958,-82.4519925,M1,W,294478,20,1,702281,558928,44264,1275,10021,270,77988,620705,84608
1236100,"Ocala, FL Metro Area","Ocala, Florida",FL,320,567830,3,5,12,36100,19,999,4103955681,202185444,164050,29.1438933,-82.1121568,M1,W,294478,0,1,331298,245136,39337,983,4337,121,36137,304502,27485
1236380,"Okeechobee, FL Micro Area","Okeechobee, Florida",FL,320,567833,3,5,12,36380,16,999,1991462636,318565354,18509,27.2964167,-80.8429626,M2,W,294478,0,2,39996,26258,3117,287,345,25,9561,35104,4675
1236740,"Orlando-Kissimmee-Sanford, FL Metro Area","Orlando-Kissimmee-Sanford, Florida",FL,320,567836,3,5,12,36740,21,422,9009231940,1380306866,942312,28.5818015,-81.4695358,M1,W,294478,22,1,2134411,1136863,319695,5005,83167,1655,538856,1797685,349849
1237260,"Palatka, FL Micro Area","Palatka, Florida",FL,320,567844,3,5,12,37260,17,999,1884532662,257184021,37337,29.6185236,-81.758765,M2,W,294478,0,2,74364,53981,11842,271,444,36,6706,70495,3729
1237340,"Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, Florida",FL,320,567847,3,5,12,37340,20,999,2630557912,1402040884,269864,28.2236819,-80.6867825,M1,W,294478,0,1,543376,421466,52677,1709,11098,385,43943,496409,47610
1237380,"Palm Coast, FL Metro Area","Palm Coast, Florida",FL,320,567852,3,5,12,37380,17,422,1257337716,221090860,48595,29.5079509,-81.2442472,M1,W,294478,22,1,95696,72860,10470,223,2020,47,8251,83281,12706
1237460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area","Panama City-Lynn Haven-Panama City Beach, Florida",FL,320,567855,3,5,12,37460,18,999,1964400618,711453131,99650,30.2299508,-85.6491377,M1,W,294478,0,1,168852,133790,17844,1033,3298,140,8107,160793,8164
1237860,"Pensacola-Ferry Pass-Brent, FL Metro Area","Pensacola-Ferry Pass-Brent, Florida",FL,320,567860,3,5,12,37860,19,999,4320270311,985273023,201463,30.589947,-87.2031195,M1,W,294478,0,1,448991,325627,75383,3578,10705,600,20568,427859,24091
1238940,"Port St. Lucie, FL Metro Area","Port St. Lucie, Florida",FL,320,567866,3,5,12,38940,19,442,2888846263,843159334,215160,27.2911296,-80.3339585,M1,W,294478,20,1,424107,287564,58866,912,5736,179,63876,368463,56280
1239460,"Punta Gorda, FL Metro Area","Punta Gorda, Florida",FL,320,567870,3,5,12,39460,18,494,1761913582,461075444,100632,26.9534944,-82.1320406,M1,W,294478,20,1,159978,137628,8622,348,1884,49,9213,144933,15447
1242680,"Sebastian-Vero Beach, FL Metro Area","Sebastian-Vero Beach, Florida",FL,320,567873,3,5,12,42680,18,442,1302431761,295606459,76346,27.6801764,-80.4513073,M1,W,294478,20,1,138028,106780,12074,277,1646,49,15465,123626,14577
1242700,"Sebring, FL Micro Area","Sebring, Florida",FL,320,567877,3,5,12,42700,17,999,2633020110,231596328,55386,27.4378321,-81.4223763,M2,W,294478,0,2,98786,69804,8750,375,1402,37,17157,88678,10056
1245220,"Tallahassee, FL Metro Area","Tallahassee, Florida",FL,320,567880,3,5,12,45220,19,999,6184107754,556537850,163078,30.4369849,-84.3023929,M1,W,294478,0,1,367413,211958,117966,981,8386,149,21342,345868,22474
1245300,"Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, Florida",FL,320,567886,3,5,12,45300,22,999,6509771997,2118426745,1353158,28.0367839,-82.5452927,M1,W,294478,0,1,2783243,1879437,310357,6733,79501,1712,452208,2447569,346245
1245540,"The Villages, FL Micro Area","The Villages, Florida",FL,320,567895,3,5,12,45540,17,422,1416548738,85192294,53026,28.8051652,-82.0458975,M2,W,294478,22,2,93420,77338,8736,294,609,28,5582,88775,5465
1248100,"Wauchula, FL Micro Area","Wauchula, Florida",FL,320,567898,3,5,12,48100,16,999,1651849564,1439672,9722,27.5369677,-81.8144662,M2,W,294478,0,2,27731,13315,1877,91,294,8,11895,21654,5693
1310500,"Albany, GA Metro Area","Albany, Georgia",GA,320,337038,3,5,13,10500,18,999,5005299727,65798935,66060,31.5845006,-84.1493937,M1,W,1705317,0,1,157308,68820,81671,314,1455,77,3270,154395,3239
1311140,"Americus, GA Micro Area","Americus, Georgia",GA,320,337045,3,5,13,11140,16,999,1682463448,28164330,16117,32.0928595,-84.2284881,M2,W,1705317,0,2,37829,17025,18061,97,454,9,1878,36078,1310
1312020,"Athens-Clarke County, GA Metro Area","Athens-Clarke County, Georgia",GA,320,337049,3,5,13,12020,18,999,2654252197,26471841,81719,33.9660716,-83.2954776,M1,W,1705317,0,1,192541,130515,37182,268,6065,54,15313,178016,15293
1312060,"Atlanta-Sandy Springs-Marietta, GA Metro Area","Atlanta-Sandy Springs-Marietta, Georgia",GA,320,337055,3,5,13,12060,23,122,21596721304,369051968,2165495,33.7720558,-84.4000174,M1,W,1705317,23,1,5268860,2671757,1679979,10734,252510,2075,547400,4578080,713621
1312260,"Augusta-Richmond County, GA-SC Metro Area (part)","Augusta-Richmond County, Georgia",GA,320,337087,3,5,13,12260,20,999,4399985923,100289631,154141,33.3795899,-82.119303,M1,P,1705317,0,1,369793,190907,145579,1023,8146,594,15474,353858,16148
1312460,"Bainbridge, GA Micro Area","Bainbridge, Georgia",GA,320,337093,3,5,13,12460,16,999,1546584607,67412720,12125,30.8854645,-84.5759105,M2,W,1705317,0,2,27842,14615,11366,57,138,3,1404,27006,809
1315260,"Brunswick, GA Metro Area","Brunswick, Georgia",GA,320,337096,3,5,13,15260,18,999,3331797761,828613060,58022,31.2732609,-81.5564007,M1,W,1705317,0,1,112370,77516,26188,248,976,81,5696,107716,4310
1315660,"Calhoun, GA Micro Area","Calhoun, Georgia",GA,320,337101,3,5,13,15660,17,999,921538864,5787657,22278,34.4978714,-84.908059,M2,W,1705317,0,2,55186,44107,1945,130,522,49,7738,49837,5355
1316340,"Cedartown, GA Micro Area","Cedartown, Georgia",GA,320,337104,3,5,13,16340,16,122,803754838,4686006,16908,34.0198054,-85.1667605,M2,W,1705317,23,2,41475,30492,5150,73,270,16,4885,38081,3269
1316860,"Chattanooga, TN-GA Metro Area (part)","Chattanooga, Georgia",GA,320,337107,3,5,13,16860,20,174,2026717439,2915777,64011,34.8534287,-85.3087938,M1,P,1705317,20,1,149331,138288,4307,426,1167,65,2874,146804,2483
1317980,"Columbus, GA-AL Metro Area (part)","Columbus, Georgia",GA,320,337111,3,5,13,17980,19,194,3354017332,45623119,103619,32.5046414,-84.8712783,M1,P,1705317,19,1,241918,119927,95460,806,4649,470,14950,232340,11340
1318380,"Cordele, GA Micro Area","Cordele, Georgia",GA,320,337117,3,5,13,18380,15,999,705987965,21672328,10734,31.937496,-83.769151,M2,W,1705317,0,2,23439,12216,10033,24,183,6,748,23098,362
1318460,"Cornelia, GA Micro Area","Cornelia, Georgia",GA,320,337120,3,5,13,18460,16,999,716752092,5919798,18146,34.5715064,-83.5366419,M2,W,1705317,0,2,43041,34621,1412,81,955,47,5333,39428,3610
1319140,"Dalton, GA Metro Area","Dalton, Georgia",GA,320,337123,3,5,13,19140,18,999,1644460784,7218234,55878,34.7917325,-84.925692,M1,W,1705317,0,1,142227,97484,3843,274,1402,30,37625,120369,21418
1320060,"Douglas, GA Micro Area","Douglas, Georgia",GA,320,337127,3,5,13,20060,17,999,2368489473,84705089,20583,31.4946732,-82.8466501,M2,W,1705317,0,2,50731,30683,12655,118,319,23,6391,47210,3711
1320140,"Dublin, GA Micro Area","Dublin, Georgia",GA,320,337131,3,5,13,20140,17,999,2875679599,38220868,25488,32.5363047,-82.8729419,M2,W,1705317,0,2,58414,35139,20729,104,500,7,1329,57148,1097
1321640,"Eufaula, AL-GA Micro Area (part)","Eufaula, Georgia",GA,320,337135,3,5,13,21640,16,999,391703085,24158294,2047,31.8610417,-85.0323264,M2,P,1705317,0,2,2513,1265,1198,3,2,0,34,2536,6
1322340,"Fitzgerald, GA Micro Area","Fitzgerald, Georgia",GA,320,337137,3,5,13,22340,16,999,1565553131,31614656,11975,31.6675327,-83.2639686,M2,W,1705317,0,2,27172,16883,8546,49,181,2,1254,26746,512
1322980,"Fort Valley, GA Micro Area","Fort Valley, Georgia",GA,320,337141,3,5,13,22980,16,356,389190656,2676298,11050,32.5787694,-83.8240664,M2,W,1705317,19,2,27695,12499,12647,59,222,8,1890,25769,1762
1323580,"Gainesville, GA Metro Area","Gainesville, Georgia",GA,320,337144,3,5,13,23580,18,122,1017300166,94568081,68825,34.2933437,-83.8444684,M1,W,1705317,23,1,179684,114300,12757,372,3181,57,46906,152569,28262
1325980,"Hinesville-Fort Stewart, GA Metro Area","Hinesville-Fort Stewart, Georgia",GA,320,337147,3,5,13,25980,17,496,2305334043,301076438,32770,31.8263986,-81.6075778,M1,W,1705317,19,1,77917,35576,29559,363,1292,415,7937,74474,4677
1327700,"Jesup, GA Micro Area","Jesup, Georgia",GA,320,337152,3,5,13,27700,16,999,1662194319,18179669,12199,31.5788338,-81.9102001,M2,W,1705317,0,2,30099,21749,5928,82,160,6,1719,29177,980
1329300,"LaGrange, GA Micro Area","LaGrange, Georgia",GA,320,337155,3,5,13,29300,17,122,1072223976,82812028,28046,33.0291005,-85.03816,M2,W,1705317,23,2,67044,40408,22319,134,1054,21,2170,64459,2687
1331420,"Macon, GA Metro Area","Macon, Georgia",GA,320,337158,3,5,13,31420,18,356,4461614946,38958651,101587,32.8575861,-83.6843148,M1,W,1705317,19,1,232293,119766,100479,491,2933,83,5664,225259,7000
1333300,"Milledgeville, GA Micro Area","Milledgeville, Georgia",GA,320,337165,3,5,13,33300,17,999,1889873339,42494364,25519,33.1557924,-83.14933,M2,W,1705317,0,2,55149,26916,25825,106,627,19,1058,54355,1445
1334220,"Moultrie, GA Micro Area","Moultrie, Georgia",GA,320,337169,3,5,13,34220,16,999,1409350694,32337972,18311,31.1860473,-83.7799546,M2,W,1705317,0,2,45498,26759,10143,100,289,12,7763,40687,4844
1340660,"Rome, GA Metro Area","Rome, Georgia",GA,320,337172,3,5,13,40660,17,999,1320662374,22156077,40551,34.2579604,-85.1963263,M1,W,1705317,0,1,96317,70959,13494,194,1225,56,8987,89836,6368
1341220,"St. Marys, GA Micro Area","St. Marys, Georgia",GA,320,337175,3,5,13,41220,17,999,1587727882,437293017,21114,30.8720641,-81.6405367,M2,W,1705317,0,2,50513,35977,9621,230,706,70,2590,49334,1101
1342340,"Savannah, GA Metro Area","Savannah, Georgia",GA,320,337178,3,5,13,42340,19,496,3470849968,594520667,151049,32.0857588,-81.1988819,M1,W,1705317,19,1,347611,199249,116466,803,7127,262,17207,330016,19147
1344340,"Statesboro, GA Micro Area","Statesboro, Georgia",GA,320,337183,3,5,13,44340,17,999,1742568254,40963315,28794,32.4093992,-81.7764941,M2,W,1705317,0,2,70217,46251,19252,142,1013,58,2439,67713,2647
1344900,"Summerville, GA Micro Area","Summerville, Georgia",GA,320,337186,3,5,13,44900,16,999,811541767,570807,10977,34.4817941,-85.3522422,M2,W,1705317,0,2,26015,21589,2886,48,108,2,1043,25100,805
1345580,"Thomaston, GA Micro Area","Thomaston, Georgia",GA,320,337189,3,5,13,45580,16,122,837697129,10663300,12161,32.8947032,-84.315803,M2,W,1705317,23,2,27153,18522,7544,61,124,3,588,26606,455
1345620,"Thomasville, GA Micro Area","Thomasville, Georgia",GA,320,337192,3,5,13,45620,16,999,1410495980,19742306,20177,30.8696607,-83.9554262,M2,W,1705317,0,2,44720,26081,16416,166,306,7,1275,43721,994
1345700,"Tifton, GA Micro Area","Tifton, Georgia",GA,320,337195,3,5,13,45700,16,999,670585617,25574884,16434,31.4600482,-83.5229106,M2,W,1705317,0,2,40118,23555,11549,72,507,8,4037,38217,2213
1345740,"Toccoa, GA Micro Area","Toccoa, Georgia",GA,320,337198,3,5,13,45740,16,999,463948106,13121977,12662,34.5566689,-83.2876215,M2,W,1705317,0,2,26175,22006,2821,68,175,13,633,25391,612
1346660,"Valdosta, GA Metro Area","Valdosta, Georgia",GA,320,337201,3,5,13,46660,18,999,4116184014,102606025,57434,30.8597894,-83.2634697,M1,W,1705317,0,1,139588,80113,47040,446,1725,101,7735,134200,5686
